year,company_id,ranking,is_public,statement_id,revenue,total_assets,equity,income_before_tax,income_tax,employee_count,total_income,operating_income,net_income,segment_code,industry_code_level1,industry_code_level6,current_ratio,quick_ratio,asset_leverage,equity_leverage,fixed_assets,short_term_assets,long_term_assets,interest_coverage,leverage,financial_leverage,current_equity,non_current_equity,short_long_term_leverage,receivables_turnover,fixed_assets_turnover,asset_turnover,avg_collection_period,avg_payment_period,sales_expense_impact,financial_burden,roe_assets,gross_margin,operating_margin,net_sales_margin,roe_equity,roe_assets_calc,roe,roa,equity_strength,financial_expenses,sgna_expenses,depreciation,amortization,cost_of_goods_sold,total_debt,short_term_debt,total_expenses,n,max,x,y,total_liabilities,company_size
2023,162568,2647,0,2222367,4782656.0,4937016.0,4429055.5,562279.125,146536.015625,24,4796108.5,661487.1875,417749.4375,3,,,10.0900001525879,6.25,0.100000001490116,0.109999999403954,12.9799995422363,0.889999985694885,0.100000001490116,-430.089996337891,1.11000001430511,1.12000000476837,0.00999999977648258,0.0,0.00999999977648258,2.63000011444092,14.0200004577637,0.959999978542328,27013.38,2349.6201171875,0.610000014305115,0.0,0.0799999982118607,0.349999994039536,-104.860000610352,0.0799999982118607,-0.310000002384186,-0.280000001192093,0.0900000035762787,0.0799999982118607,0.0,3280.11010742188,1034632.625,43354.62890625,0.0,3096708.5,2085.68994140625,0.0,1037912.75,1,8,-0.00461577624082565,-0.00432020425796509,507960.5,3
2023,157132,6489,0,2277386,2036045.375,1242158.375,890659.375,445819.25,120429.7265625,79,2110781.25,524493.25,325389.53125,3,,,2.75999999046326,2.73000001907349,0.280000001192093,0.389999985694885,1.75999999046326,0.639999985694885,0.349999994039536,59.1399993896484,1.38999998569489,1.4099999666214,0.0,0.0,0.0,22.3999996185303,4.03000020980835,1.62999999523163,0.0,6912.68994140625,0.550000011920929,0.0,0.259999990463257,0.600000023841858,6.57999992370605,0.150000005960464,0.550000011920929,0.389999985694885,0.360000014305115,0.259999990463257,0.349999994039536,8317.1103515625,682886.25,22003.640625,12547.33984375,807767.125,0.0,0.0,778520.8125,3,8,-0.00195494294166565,-0.00533553957939148,351499.0,3
2023,30368,1443,0,2224528,14913178.0,7200944.0,2574480.25,440952.4375,48993.7890625,49,14913816.0,278644.375,204104.703125,4,,,1.42999994754791,0.689999997615814,0.639999985694885,1.78999996185303,6.59000015258789,1.0,0.0,-64.3199996948242,2.78999996185303,4.01000022888184,0.449999988079071,0.0,0.449999988079071,6.28999996185303,38.2099990844727,2.0699999332428,12909.65,113865.3984375,0.800000011920929,0.0,0.0199999995529652,0.180000007152557,-14782.23046875,0.00999999977648258,-3.66000008583069,-1.29999995231628,0.0700000002980232,0.0199999995529652,0.730000019073486,146541.625,2214525.75,13287.2900390625,818.169982910156,12169768.0,1046454.125,23751.7890625,2465403.25,6,8,-0.00834416039288044,-0.00927996635437012,4626464.0,4
2023,119674,1933,0,2212099,8252751.0,7957526.0,1529413.5,783212.4375,195803.109375,48,10297079.0,921426.375,542079.0,4,,,0.629999995231628,0.319999992847443,0.800000011920929,4.19999980926514,0.769999980926514,1.0,0.0,-66.7699966430664,5.19999980926514,5.65999984741211,0.579999983310699,0.0,0.579999983310699,0.0,4.19000005722046,1.02999997138977,-6555.88,0.0,1.32000005245209,0.0,0.0599999986588955,0.189999997615814,-2.47000002861023,0.0599999986588955,-3.30999994277954,-0.629999995231628,0.349999994039536,0.0599999986588955,0.0,75815.5,2117418.75,107855.34375,0.0,6657690.5,1279745.5,0.0,2717962.0,8,8,-0.0081215538084507,-0.00443586707115173,6428112.5,4
2023,139958,2492,0,2228704,1921816.875,10018213.0,855723.5,72099.5234375,18024.880859375,12,2564845.75,75058.828125,45775.12890625,3,,,0.949999988079071,0.949999988079071,0.910000026226044,10.6999998092651,0.109999999403954,0.270000010728836,0.720000028610229,0.720000028610229,11.6999998092651,-2.9300000667572,1.25999999046326,0.0,1.25999999046326,0.930000007152557,0.25,0.189999997615814,0.0,5266572.0,1.3400000333786,0.189999997615814,0.0,0.280000001192093,0.419999986886978,0.0199999995529652,0.310000002384186,0.0199999995529652,0.0500000007450581,0.0,0.870000004768372,374567.53125,749782.875,13664.4501953125,5966.3701171875,1365436.5,1337085.375,0.0,1124350.375,4,8,-0.0045691910199821,-0.00349289551377296,9162490.0,3
2023,102373,5832,0,2296247,1815642.0,2146258.0,638420.875,14066.9697265625,3708.21997070313,8,1815642.0,16549.380859375,10358.75,3,,,1.8400000333786,0.670000016689301,0.699999988079071,2.35999989509583,4.23999977111816,0.709999978542328,0.280000001192093,-16.9300003051758,3.35999989509583,4.59999990463257,0.709999978542328,0.0,0.709999978542328,7.07999992370605,12.0699996948242,0.839999973773956,0.0,96206.890625,0.970000028610229,0.0,0.0,0.469999998807907,0.0,0.0,-0.109999999403954,-0.0299999993294477,0.00999999977648258,0.0,0.00999999977648258,4470.6298828125,848951.0625,0.0,0.0,945670.875,67181.578125,0.0,853421.6875,1,8,-0.00482642324641347,-0.0062255822122097,1507837.125,3
2023,119584,2063,0,2296489,9172798.0,6497487.0,61168.1015625,3266.78002929688,32805.58984375,9,9731924.0,3843.27001953125,-29538.810546875,4,,,0.389999985694885,0.340000003576279,0.990000009536743,105.220001220703,0.319999992847443,1.0,0.0,-51.25,106.220001220703,-2.70000004768372,43.9500007629395,0.0,43.9500007629395,7.05999994277954,48.8699989318848,1.4099999666214,4324.64,820306.125,1.64999997615814,0.00999999977648258,0.0,0.0599999986588955,-14.1800003051758,0.0,-129.669998168945,-1.22000002861023,0.479999989271164,0.0,1.62999999523163,154761.5625,1013754.0625,6425.330078125,0.0,8559566.0,0.0,0.0,1168515.625,6,8,0.00454619014635682,0.96291196346283,6436319.0,4
2023,157970,2277,0,2256648,9860737.0,3990754.25,326744.0,79035.8515625,54063.171875,35,9889503.0,92983.3515625,26533.6796875,4,,,2.0699999332428,1.01999998092651,0.910000026226044,11.210000038147,0.449999988079071,0.419999986886978,0.569999992847443,-53.0800018310547,12.210000038147,-34.7799987792969,3.52999997138977,3.42000007629395,6.96000003814697,8.05000019073486,13.5900001525879,2.47000002861023,977.55,160136.1875,0.870000004768372,0.00999999977648258,0.0,0.150000005960464,-231.830001831055,0.0,-20.4099998474121,-1.66999995708466,0.0799999982118607,0.0,0.300000011920929,125632.609375,1386853.125,27899.169921875,0.0,8284033.5,291371.5625,0.0,1512485.75,6,8,-0.00664878822863102,-0.00120633095502853,3664010.25,4
2023,701322,5633,0,2279591,2374810.0,2068437.5,65439.0390625,8797.3896484375,7845.47998046875,31,2374810.0,10349.8701171875,951.919982910156,3,,,0.949999988079071,0.469999998807907,0.959999978542328,30.6000003814697,1.73000001907349,1.0,0.0,-35.7099990844727,31.6000003814697,-40.560001373291,0.769999980926514,0.0,0.769999980926514,3.96000003814697,62.9500007629395,1.13999998569489,0.0,1499.67004394531,0.959999978542328,0.0,0.0,0.360000014305115,0.0,0.0,-10.039999961853,-0.310000002384186,0.00999999977648258,0.0,0.00999999977648258,18414.6796875,829826.9375,14042.6796875,0.0,1516218.5,0.0,0.0,848241.625,6,8,-0.000460212118923664,-0.00454666838049889,2002998.5,3
2023,157240,21240,0,2227717,405746.5,165877.234375,30598.919921875,1724.41003417969,434.929992675781,4,408616.90625,2028.71997070313,1289.47998046875,2,,,1.88999998569489,0.129999995231628,0.810000002384186,4.42000007629395,19.0900001525879,0.629999995231628,0.360000014305115,-39.0699996948242,5.42000007629395,-2.32999992370605,2.33999991416931,1.17999994754791,3.52999997138977,113.839996337891,253.240005493164,2.44000005722046,0.3,15558.1904296875,0.910000026226044,0.00999999977648258,0.0,0.170000001788139,-91.6399993896484,0.0,-8.59000015258789,-1.58000004291534,0.0399999991059303,0.0,0.769999980926514,6731.75,65453.30859375,93.4300003051758,0.0,334403.125,0.0,0.0,72185.0625,8,8,-0.00777370063588023,-0.00214135646820068,135278.3125,2
